"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","4학년(남)","4학년(여)","5학년(남)","5학년(여)","6학년(남)","6학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계","유초등부-유-순회(남)","유초등부-유-순회(여)","유초등부-초-순회(남)","유초등부-초-순회(여)","유초등부-계(남)","유초등부-계(여)","중등부-2학년(남)","중등부-2학년(여)","중등부-3학년(남)","중등부-3학년(여)","중등부-순회(남)","중등부-순회(여)","중등부-계(남)","중등부-계(여)","고등부-1학년(남)","고등부-1학년(여)","고등부-2학년(남)","고등부-2학년(여)","고등부-3학년(남)","고등부-3학년(여)","고등부-순회(남)","고등부-순회(여)","고등부-계(남)","고등부-계(여)","총계(남)","총계(여)","합계","고등부-1학년(남)","고등부-1학년(여)","고등부-2학년(남)","고등부-2학년(여)","고등부-3학년(남)","고등부-3학년(여)","고등부-특수(남)","고등부-특수(여)","고등부-순회(남)","고등부-순회(여)","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010700","01","S010000540","창동고등학교","04","공립","N","","184","151","182","152","211","143","","","","","","","12","7","0","0","589","453","1042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000541","창문여자고등학교","04","사립","N","","0","302","0","282","0","322","","","","","","","0","16","0","0","0","922","922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000542","청담고등학교","04","공립","N","","76","115","68","95","68","91","","","","","","","3","7","0","0","215","308","523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010700","01","S010000543","청량고등학교","04","공립","N","","158","101","162","100","157","103","","","","","","","13","1","0","0","490","305","795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000544","청원고등학교","04","사립","N","","372","0","347","0","379","0","","","","","","","0","0","0","0","1098","0","1098","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000545","청원여자고등학교","04","사립","N","","0","273","0","291","0","318","","","","","","","0","0","0","0","0","882","882","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010700","01","S010000546","충암고등학교","04","사립","N","","358","0","343","0","347","0","","","","","","","0","0","0","0","1048","0","1048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010400","01","S010000547","태릉고등학교","04","공립","N","","128","103","134","91","130","110","","","","","","","7","5","0","0","399","309","708","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011200","01","S010000548","풍문고등학교","04","사립","N","","102","194","108","151","104","154","","","","","","","0","0","0","0","314","499","813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000549","한가람고등학교","04","사립","N","","85","85","87","100","119","123","","","","","","","0","0","0","0","291","308","599","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156012800","01","S010000550","한강미디어고등학교","04","공립","N","","107","69","101","69","98","81","","","","","","","0","0","0","0","306","219","525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010300","01","S010000551","한광고등학교","04","사립","N","","64","19","41","11","64","19","","","","","","","0","0","0","0","169","49","218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010300","01","S010000552","한국삼육고등학교","04","사립","N","","80","80","85","63","77","71","","","","","","","0","0","0","0","242","214","456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010900","01","S010000554","한서고등학교","04","사립","N","","88","106","84","98","92","112","","","","","","","2","2","0","0","266","318","584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011000","01","S010000555","한성고등학교","04","사립","N","","145","0","143","0","173","0","","","","","","","0","0","0","0","461","0","461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129011200","01","S010000556","한성여자고등학교","04","사립","N","","0","202","0","184","0","224","","","","","","","0","0","0","0","0","610","610","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120010600","01","S010000557","한양대학교사범대학부속고등학교","04","사립","N","","49","281","33","259","48","271","","","","","","","0","0","0","0","130","811","941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000558","한영고등학교","04","사립","N","","202","156","193","154","193","164","","","","","","","4","0","0","0","592","474","1066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000559","현대고등학교","04","사립","N","","142","209","134","215","120","222","","","","","","","0","0","0","0","396","646","1042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000560","혜성여자고등학교","04","사립","N","","0","258","0","284","0","318","","","","","","","0","0","0","0","0","860","860","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000561","혜원여자고등학교","04","사립","N","","0","200","0","172","0","196","","","","","","","0","0","0","0","0","568","568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510300","01","S010000562","혜화여자고등학교","04","공립","N","","0","210","0","193","0","210","","","","","","","0","7","0","0","0","620","620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010100","01","S010000563","홍익대학교사범대학부속고등학교","04","사립","N","","100","0","93","0","98","0","","","","","","","0","0","0","0","291","0","291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
