"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","동복구매방식(학교주관구매)","동복구매방식(공동구매)","동복구매방식(개별구매)","동복구매방식(기타)","동복구매방식(기타사유)","동복구매방식(해당없음)","동복(평균)가격","하복구매방식(학교주관구매)","하복구매방식(공동구매)","하복구매방식(개별구매)","하복구매방식(기타)","하복구매방식(기타사유)","하복구매방식(해당없음)","하복(평균)가격","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001026","서울방화초등학교","02","공립","Y","교복 미착용 학교","","","","","","","","","","","","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001027","서울백석초등학교","02","공립","Y","본교는 교복을 착용하지 않으므로 해당항목을 제외함","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001028","서울삼정초등학교","02","공립","Y","해당 없음","","","","","","","","","","","","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001029","서울서정초등학교","02","공립","Y","교복 미착용","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010800","01","S010001030","서울송정초등학교","02","공립","Y","본교는 교복을 입지 않음으로 제외 처리함 ","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001031","서울송화초등학교","02","공립","Y","없음","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001032","서울신강초등학교","02","공립","Y","교복 미착용","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001033","서울신곡초등학교","02","공립","Y","해당없음","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001034","서울신남초등학교","02","공립","Y","해당 사항 없음","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001035","서울신목초등학교","02","공립","Y","해당사항 없음","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001036","서울신서초등학교","02","공립","Y","해당없음","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001037","서울신원초등학교","02","공립","Y","해당없음","","","","","","","","","","","","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001038","서울신월초등학교","02","공립","Y","교복 미착용 학교","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001039","서울신정초등학교","02","공립","Y","초등","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001040","서울양강초등학교","02","공립","Y"," 착용하지 않음","","","","","","","","","","","","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001041","서울양동초등학교","02","공립","Y","교복 미착용 학교","","","","","","","","","","","","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001042","서울양명초등학교","02","공립","Y","교복 미착용","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001043","서울양목초등학교","02","공립","Y","교복구매 해당없음","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001044","서울양원초등학교","02","공립","Y","교복 미착용","","","","","","","","","","","","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010001045","서울양천초등학교","02","공립","Y","교복미착용","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001046","서울양화초등학교","02","공립","Y","해당사항 없음","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010100","01","S010001048","서울염동초등학교","02","공립","Y","초등으로 교복 구매하지 않음","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010100","01","S010001049","서울염창초등학교","02","공립","Y","해당없음","","","","","","","","","","","","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001050","서울영도초등학교","02","공립","Y","해당사항없슴","","","","","","","","","","","","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001051","서울우장초등학교","02","공립","Y","해당없음.","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001052","서울월정초등학교","02","공립","Y","교복 미착용 학교","","","","","","","","","","","","","","","2","초","2021"
