"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교수학습공간 일반교실","교수학습공간 교과교실","교수학습공간 특별교실","교수학습공간 수준별교실","교수학습공간 기타","학습지원공간 시청각실","학습지원공간 컴퓨터실","학습지원공간 멀티미디어실","학습지원공간 가타","교원지원공간","관리행정공간","체육집회공간","보건실","학생탈의실","학생샤워실","남자화장실","여자화장실","공용화장실","학생식당","기숙사실수","기타공간","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010001005","서울가양초등학교","02","공립","N","","21","3","5","","1","","","2","","2","12","","1","","","8","8","","1","","2","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001006","서울갈산초등학교","02","공립","N","","40","1","5","","3","1","","","","3","13","2","1","","","7","7","1","","","1","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001007","서울강서초등학교","02","공립","N","","50","2","6","","","","1","","","5","9","1","1","","","8","8","","1","","6","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001008","서울강신초등학교","02","공립","N","","41","1","9","","","1","","3","","8","13","","1","","","13","13","2","3","","1","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001009","서울강월초등학교","02","공립","N","","36","","7","9","4","1","","","","11","16","2","1","2","","14","14","1","1","","9","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001010","서울개화초등학교","02","공립","N","","12","3","9","","","1","","2","1","3","12","1","1","1","","7","7","4","1","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001011","서울경인초등학교","02","공립","N","","37","","3","","2","","","1","","3","14","1","1","1","","6","6","","","","1","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001012","서울계남초등학교","02","공립","N","","35","2","4","","","","","6","","4","9","1","1","","","7","7","","","","4","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010500","01","S010001013","서울공진초등학교","02","공립","N","","64","","7","","12","1","","1","","7","18","1","1","2","","20","20","5","1","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010800","01","S010001014","서울공항초등학교","02","공립","N","","62","","7","","5","1","","4","","9","12","1","1","","","11","11","","1","","4","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001015","서울남명초등학교","02","공립","N","","22","2","7","1","2","1","","4","4","1","9","1","1","","","11","11","","1","","1","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010001016","서울내발산초등학교","02","공립","N","","51","","5","","8","1","","","","2","15","1","2","","","11","12","","2","","1","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001017","서울등명초등학교","02","공립","N","","13","1","4","","","1","","4","","3","10","1","1","","","5","5","3","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001018","서울등서초등학교","02","공립","N","","17","","10","","","","","1","","4","12","","1","","","4","4","","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001019","서울등양초등학교","02","공립","N","","14","","2","","11","","","","","2","17","3","1","","","7","7","","1","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001020","서울등원초등학교","02","공립","N","","15","6","8","","2","1","","1","","1","10","1","1","","","7","7","","","","10","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001021","서울등촌초등학교","02","공립","N","","29","","14","","","1","","3","2","14","12","1","1","2","","12","12","3","1","","2","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001022","서울등현초등학교","02","공립","N","","27","2","5","","","1","","2","2","7","16","2","1","","","8","8","8","1","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001023","서울목동초등학교","02","공립","N","","50","","6","","4","1","","","","4","10","1","1","","","11","11","","","","3","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001024","서울목원초등학교","02","공립","N","","22","","1","1","3","1","","2","","9","9","1","1","","","4","4","5","","","1","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010001025","서울발산초등학교","02","공립","N","","48","","4","","2","1","","1","","1","13","1","1","","","10","10","","1","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001026","서울방화초등학교","02","공립","N","","28","5","3","2","","1","","4","","2","12","1","1","","","15","15","","1","","4","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001027","서울백석초등학교","02","공립","N","","27","4","5","1","3","1","","1","","3","8","1","1","","","12","12","","","","3","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001028","서울삼정초등학교","02","공립","N","","16","1","4","","1","1","","6","","3","9","1","1","2","","6","6","","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001029","서울서정초등학교","02","공립","N","","34","3","7","","2","1","","4","","2","13","1","1","","","14","14","1","1","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010800","01","S010001030","서울송정초등학교","02","공립","N","","41","","6","2","","1","2","1","","13","12","1","1","1","","12","12","1","1","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001031","서울송화초등학교","02","공립","N","","54","2","3","","","1","","5","","2","9","1","1","","","14","14","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001032","서울신강초등학교","02","공립","N","","24","2","2","","6","","","4","","8","9","1","1","","","6","6","3","","","7","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001033","서울신곡초등학교","02","공립","N","","34","","6","","","1","","4","","5","9","","1","","","11","11","","","","4","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001034","서울신남초등학교","02","공립","N","","29","3","7","1","4","","","","","5","19","1","1","","","9","9","","","","4","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001035","서울신목초등학교","02","공립","N","","39","","5","1","4","1","","","","2","10","1","1","","","8","8","4","","","8","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001036","서울신서초등학교","02","공립","N","","44","","4","","","1","","9","","4","11","1","1","2","","8","8","","","","4","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001037","서울신원초등학교","02","공립","N","","22","15","7","","","1","1","","","2","13","1","1","2","","11","11","1","3","","8","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001038","서울신월초등학교","02","공립","N","","33","4","5","","2","","","2","2","3","17","1","1","","","9","9","","","","2","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001039","서울신정초등학교","02","공립","N","","76","","4","1","1","1","","1","","10","10","2","2","","","31","31","1","1","","7","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001040","서울양강초등학교","02","공립","N","","30","","10","","","2","","","","6","12","1","1","","","7","7","","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001041","서울양동초등학교","02","공립","N","","25","","15","1","","","","1","","1","23","2","1","","","13","14","","1","","5","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001042","서울양명초등학교","02","공립","N","","22","2","7","","1","","","1","","5","7","1","1","","","7","7","","","","3","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001043","서울양목초등학교","02","공립","N","","46","5","12","1","1","","","1","","2","10","1","1","","","10","10","","","","3","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001044","서울양원초등학교","02","공립","N","","17","","5","","1","1","1","","2","5","12","1","1","2","","7","7","1","","","","2","초","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010001045","서울양천초등학교","02","공립","N","","18","5","6","","3","1","","","2","8","11","1","1","2","","10","10","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001046","서울양화초등학교","02","공립","N","","33","6","8","2","1","1","","","","2","11","1","1","2","","11","11","1","","","15","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010100","01","S010001048","서울염동초등학교","02","공립","N","","39","1","2","","1","1","2","","","11","12","","1","","","9","9","","","","","","","2021"
